Signature ID	Percent Overlap (Experiment01)	Percent Overlap (Experiment02)	adj p-val (Experiment01)	adj p-val (Experiment02)	Overlap (Experiment01)	Overlap (Experiment02)	Score (Experiment01)	Score (Experiment02)
KEGG_DRUG_METABOLISM_OTHER_ENZYMES	38.3	38.3	0.807765314926661	0.732430020283976	Uckl1|Cyp3a57|Upp1|Ugt2a1|Upb1|Cyp3a11|Ugt2b1|Ugt1a7c|Cyp2a5|Dpys|Hprt|Impdh2|Cyp2a4|Ugt2b37|Uck1|Ugt2b38|Gusb|Umps	Cyp2a5|Ugt2b37|Upp1|Upb1|Impdh2|Uckl1|Cyp2a4|Ugt1a7c|Dpys|Uck1|Ugt2b38|Cyp3a57|Umps|Gusb|Cyp3a11|Ugt2a1|Ugt2b1|Hprt	-0.8341	1.1492
KEGG_ECM_RECEPTOR_INTERACTION	36.1	36.1	0.332358674463938	0.480671906966728	Lamb1|Reln|Itga4|Col6a1|Col6a6|Itga1|Fn1|Itgb4|Lama1|Hspg2|Gp5|Col4a1|Sv2a|Itgb1|Sv2b|Thbs3|Spp1|Col4a2|Col11a1|Cd47|Col1a1|Dag1|Thbs4|Itgb3|Vtn|Itga2|Col2a1|Itga5|Sv2c|Itga6	Thbs4|Sv2b|Thbs3|Col6a1|Lama1|Col6a6|Cd47|Vtn|Fn1|Itgb4|Lamb1|Sv2a|Itga2|Sv2c|Itga4|Spp1|Hspg2|Reln|Dag1|Col4a1|Itga6|Col4a2|Gp5|Itga1|Itga5|Itgb3|Col2a1|Itgb1|Col11a1|Col1a1	-2.8569	-2.3711
KEGG_ENDOCYTOSIS	31.1	31.1	0.911797651309846	0.734304880869766	Il2rb|Chmp1b|Eea1|Rnf41|Pard3|H2-T23|Psd|Src|Mvb12b|Fgfr3|Fgfr2|Arfgap1|Agap2|Prkci|Rabep1|Ntrk1|Traf6|Acap3|Dnm3|Iqsec3|Vps37a|H2-M2|H2-Q10|Acap2|Rufy1|Vta1|Cltb|Dnm2|Pip4k2b|Itch|Dnm1|Sh3gl1|Igf1r|Ccr5|Mdm2|Kit|Pikfyve|Dnm1l|H2-Q1|Arap1|Ehd1|Pip5k1a|Grk5|F2r|Epn2|Cxcr1|Cbl|Gm8909|Rab11a|Grk3|Rab11fip4|Nedd4|Ehd4|Sh3gl3|Rbsn|Ldlr	Ehd1|Il2rb|Rabep1|Mdm2|Itch|Psd|Eea1|Cbl|Cltb|Rufy1|Fgfr3|Acap3|Dnm1l|Fgfr2|Arfgap1|Iqsec3|Agap2|Sh3gl1|Grk3|Pikfyve|Mvb12b|Grk5|Ntrk1|Kit|Pard3|F2r|Arap1|Dnm2|Chmp1b|Dnm3|Traf6|Prkci|Epn2|Src|Vta1|Rbsn|Rab11a|Ehd4|Nedd4|Acap2|H2-Q1|H2-M2|H2-T23|Rab11fip4|Pip5k1a|Dnm1|Cxcr1|Sh3gl3|Vps37a|Ccr5|Igf1r|Rnf41|H2-Q10|Ldlr|Gm8909|Pip4k2b	-0.3088	-1.1208
KEGG_ENDOMETRIAL_CANCER	30.8	30.8	0.56481907978914	0.825937040305972	Pik3r5|Lef1|Pik3cb|Tcf7|Ctnna2|Nras|Akt3|Mapk1|Foxo3|Cdh1|Tcf7l1|Mapk3|Elk1|Ctnna3|Sos2|Gsk3b	Lef1|Cdh1|Nras|Elk1|Pik3cb|Sos2|Mapk1|Akt3|Tcf7|Pik3r5|Ctnna2|Tcf7l1|Foxo3|Ctnna3|Mapk3|Gsk3b	1.739	0.802
KEGG_EPITHELIAL_CELL_SIGNALING_IN_HELICOBACTER_PYLORI_INFECTION	33.3	33.3	0.841198678621991	0.769996717365138	Atp6v1g1|Atp6v0d1|Atp6v0b|Src|Nfkbia|Ikbkb|Plcg2|Mapk9|Atp6v0e2|Cxcl2|Rela|F11r|Ptpn11|Adam10|Mapk11|Atp6v0a2|Map3k14|Cxcr1|Atp6v1f|Mapk10|Pak1|Mapk8|Chuk	Mapk9|Atp6v0b|Atp6v0a2|Atp6v1g1|Atp6v0e2|Rela|Ptpn11|Ikbkb|Cxcl2|F11r|Nfkbia|Mapk8|Plcg2|Atp6v0d1|Src|Map3k14|Chuk|Cxcr1|Pak1|Adam10|Mapk10|Atp6v1f|Mapk11	-0.4612	-0.922
KEGG_ERBB_SIGNALING_PATHWAY	39.1	39.1	0.677552240080254	0.842913294797688	Pik3r5|Btc|Cdkn1b|Pik3cb|Cdkn1a|Ptk2|Nras|Src|Nrg2|Mtor|Plcg2|Stat5b|Mapk9|Pak6|Akt3|Nrg3|Mapk1|Nrg1|Abl2|Tgfa|Pak2|Camk2a|Rps6kb1|Shc1|Nrg4|Mapk3|Elk1|Camk2g|Mapk10|Pak1|Mapk8|Sos2|Cbl|Gsk3b	Nrg1|Mapk9|Cbl|Nras|Nrg2|Elk1|Cdkn1a|Stat5b|Pik3cb|Cdkn1b|Sos2|Mapk1|Pak2|Shc1|Akt3|Pik3r5|Mapk8|Nrg4|Plcg2|Src|Nrg3|Pak6|Tgfa|Ptk2|Camk2a|Rps6kb1|Camk2g|Btc|Pak1|Mtor|Mapk10|Mapk3|Abl2|Gsk3b	1.4284	-0.7116
KEGG_ETHER_LIPID_METABOLISM	31.2	31.2	0.764151469522057	0.972839295612502	Pla2g4a|Pla2g4b|Plpp3|Pafah1b1|Chpt1|Lpcat1|Pla2g1b|Lpcat4|Pla2g3|Pla2g12a	Lpcat4|Pla2g4b|Pafah1b1|Pla2g3|Lpcat1|Chpt1|Pla2g4a|Pla2g1b|Plpp3|Pla2g12a	1.0088	0.1393
KEGG_FATTY_ACID_METABOLISM	34.2	34.2	0.840749216035257	0.699177417340257	Acadl|Aldh9a1|Ehhadh|Adh1|Acadm|Acox3|Adh5|Acadsb|Aldh1b1|Acsl4|Hadha|Adh7|Acaa2	Ehhadh|Adh1|Adh5|Acox3|Acadl|Adh7|Aldh1b1|Acadsb|Acadm|Acaa2|Hadha|Acsl4|Aldh9a1	0.4381	-1.2126
KEGG_FC_EPSILON_RI_SIGNALING_PATHWAY	29.5	29.5	0.753656220322887	0.546377893950709	Pik3r5|Pik3cb|Pla2g4a|Gab2|Nras|Pla2g4b|Tnf|Plcg2|Mapk9|Akt3|Mapk1|Il4|Il3|Pla2g1b|Fcer1g|Mapk3|Mapk11|Pla2g3|Pla2g12a|Mapk10|Mapk8|Sos2|Btk	Mapk9|Nras|Pla2g4b|Pik3cb|Sos2|Mapk1|Akt3|Pik3r5|Tnf|Mapk8|Pla2g3|Il4|Plcg2|Pla2g4a|Pla2g1b|Gab2|Il3|Btk|Mapk10|Pla2g12a|Mapk11|Mapk3|Fcer1g	1.0337	-1.9402
KEGG_FC_GAMMA_R_MEDIATED_PHAGOCYTOSIS	37.2	37.2	0.480661555689551	0.550110909457552	Pik3r5|Pik3cb|Pla2g4a|Dock2|Gab2|Fcgr2b|Pla2g4b|Arpc2|Wasl|Ncf1|Plpp3|Plcg2|Dnm3|Wasf2|Akt3|Mapk1|Dnm2|Wasf1|Pip4k2b|Arpc1a|Arpc4|Dnm1|Scin|Pikfyve|Arpc5l|Dnm1l|Rps6kb1|Mapk3|Cfl2|Pip5k1a|Limk2|Ptprc|Arpc1b|Pak1|Hck	Arpc1b|Wasf2|Arpc1a|Cfl2|Pla2g4b|Dnm1l|Scin|Pik3cb|Mapk1|Dock2|Akt3|Pik3r5|Pikfyve|Wasl|Arpc2|Dnm2|Dnm3|Ncf1|Plcg2|Limk2|Pla2g4a|Plpp3|Arpc4|Gab2|Hck|Arpc5l|Rps6kb1|Fcgr2b|Pip5k1a|Dnm1|Pak1|Mapk3|Wasf1|Ptprc|Pip4k2b	2.0967	-1.863
KEGG_FOCAL_ADHESION	32.5	32.5	0.480661555689551	0.139744552967693	Pik3r5|Lamb1|Pik3cb|Reln|Ptk2|Xiap|Itga4|Col6a1|Cav3|Src|Col6a6|Itga1|Flnb|Ccnd3|Fn1|Rap1a|Birc2|Rapgef1|Ccnd2|Mapk9|Pak6|Itgb4|Akt3|Mylpf|Flna|Mapk1|Lama1|Rap1b|Tln1|Igf1r|Actn3|Pak2|Col4a1|Tln2|Itgb1|Rock2|Capn2|Thbs3|Spp1|Shc1|Col4a2|Mapk3|Ppp1cc|Elk1|Col11a1|Parvb|Actg1|Rock1|Col1a1|Igf1|Mapk10|Pak1|Mapk8|Sos2|Thbs4|Mylk3|Itgb3|Vtn|Itga2|Col2a1|Ppp1cb|Itga5|Gsk3b|Itga6	Thbs4|Ppp1cc|Mapk9|Thbs3|Ccnd2|Col6a1|Lama1|Col6a6|Elk1|Pik3cb|Sos2|Mapk1|Pak2|Vtn|Shc1|Ccnd3|Akt3|Tln2|Rap1a|Xiap|Igf1|Rock2|Pik3r5|Fn1|Mapk8|Flnb|Itgb4|Lamb1|Cav3|Parvb|Itga2|Itga4|Spp1|Rap1b|Rapgef1|Src|Actg1|Birc2|Mylk3|Mylpf|Pak6|Reln|Ptk2|Col4a1|Itga6|Rock1|Col4a2|Actn3|Itga1|Ppp1cb|Flna|Capn2|Itga5|Pak1|Mapk10|Itgb3|Tln1|Igf1r|Col2a1|Mapk3|Itgb1|Col11a1|Col1a1|Gsk3b	-2.1614	-3.5165
KEGG_FRUCTOSE_AND_MANNOSE_METABOLISM	29.4	29.4	0.764151469522057	0.80472557745285	Akr1b8|Fbp2|Mtmr2|Akr1b3|Aldoc|Gmppb|Hk1|Hk2|Mtmr6|Pfkfb3	Hk1|Mtmr2|Akr1b8|Akr1b3|Gmppb|Aldoc|Hk2|Pfkfb3|Mtmr6|Fbp2	-0.978	0.8592
KEGG_GAP_JUNCTION	24.7	24.7	0.56481907978914	0.446243814664867	Gucy1a2|Nras|Tubb1|Prkaca|Src|Tubb4a|Tubb3|Tuba3a|Gnai1|Drd1|Gna11|Adcy2|Mapk1|Tuba8|Prkg1|Mapk3|Gnai2|Tubal3|Sos2|Drd2|Gja1	Gucy1a2|Prkaca|Gnai1|Tubb1|Tuba8|Nras|Tubb4a|Prkg1|Sos2|Mapk1|Drd1|Adcy2|Tubb3|Gna11|Tubal3|Gnai2|Src|Tuba3a|Drd2|Mapk3|Gja1	1.6932	2.4518
KEGG_GLIOMA	31.2	31.2	0.480661555689551	0.978608076090477	Pik3r5|Pik3cb|Cdkn1a|Nras|Rb1|Mtor|Cdk6|Cdk4|Plcg2|Akt3|Mapk1|Tgfa|Igf1r|Mdm2|Camk2a|Shc1|Mapk3|Camk2g|Igf1|Sos2	Mdm2|Nras|Cdkn1a|Rb1|Pik3cb|Sos2|Mapk1|Shc1|Akt3|Igf1|Pik3r5|Cdk6|Cdk4|Plcg2|Tgfa|Camk2a|Camk2g|Mtor|Igf1r|Mapk3	2.3108	0.0948
KEGG_GLUTATHIONE_METABOLISM	29.2	29.2	0.673684210526316	0.699177417340257	Gss|Gsr|Gstm4|Oplah|Gsto2|Gsta1|Ggt5|Gclm|Gstm2|Idh2|Mgst3|Gstp1|Gpx4|Gstp2	Gss|Gstm4|Gsta1|Idh2|Ggt5|Gstp1|Gsr|Gclm|Oplah|Mgst3|Gsto2|Gpx4|Gstp2|Gstm2	-1.4774	1.3054
KEGG_GLYCEROLIPID_METABOLISM	40.8	40.8	0.824538571876395	0.652601969057665	Gpat4|Lclat1|Dgat2|Gpat2|Aldh9a1|Plpp3|Tkfc|Dgka|Dgkh|Mboat1|Akr1b3|Awat2|Agpat2|Mgll|Aldh1b1|Dgkd|Gla|Pnliprp2|Lpl|Cel	Gpat4|Mgll|Dgkd|Dgat2|Mboat1|Akr1b3|Gla|Dgka|Pnliprp2|Agpat2|Aldh1b1|Plpp3|Dgkh|Gpat2|Lclat1|Awat2|Lpl|Tkfc|Cel|Aldh9a1	0.5899	-1.5333
KEGG_GLYCEROPHOSPHOLIPID_METABOLISM	38.2	38.2	0.985452308510815	0.948213035595685	Gpat4|Lclat1|Pla2g4a|Gpat2|Pla2g4b|Cdipt|Plpp3|Tafazzin|Chpt1|Dgka|Dgkh|Mboat1|Lcat|Cds1|Pgs1|Lpcat1|Agpat2|Pla2g1b|Mboat7|Lpcat4|Gnpat|Gpd1l|Pla2g3|Pla2g12a|Dgkd|Lpcat3|Ptdss2|Pcyt1a|Crls1	Pgs1|Gpat4|Lpcat4|Dgkd|Ptdss2|Pla2g4b|Mboat1|Cdipt|Mboat7|Dgka|Pla2g3|Lpcat1|Lcat|Agpat2|Gnpat|Chpt1|Tafazzin|Gpd1l|Pla2g4a|Pla2g1b|Plpp3|Dgkh|Cds1|Gpat2|Lclat1|Pcyt1a|Pla2g12a|Lpcat3|Crls1	0.0371	-0.2126
KEGG_GLYCINE_SERINE_AND_THREONINE_METABOLISM	32.3	32.3	0.663595327842152	0.842913294797688	Shmt2|Srr|Alas2|Amt|Gamt|Sds|Cth|Chdh|Sardh|Shmt1	Alas2|Amt|Chdh|Gamt|Shmt2|Cth|Srr|Sds|Sardh|Shmt1	1.5385	0.7753
KEGG_GLYCOLYSIS_GLUCONEOGENESIS	36.8	36.8	0.753656220322887	0.953557990717091	Aldh9a1|Adh1|Pgam1|Pgm2|Fbp2|Adh5|Ldha|Pklr|Dlat|Pck1|Aldoc|Hk1|Eno3|Hk2|G6pc|Eno1|Aldh1b1|Ldhb|Adh7|Pdhb|Galm	Ldhb|Ldha|Pklr|Adh1|Adh5|G6pc|Hk1|Pgm2|Adh7|Dlat|Aldoc|Hk2|Pgam1|Aldh1b1|Pdhb|Fbp2|Eno1|Eno3|Galm|Pck1|Aldh9a1	-1.0527	0.1781
KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_CHONDROITIN_SULFATE	50.0	50.0	0.480661555689551	0.734304880869766	Chpf|Xylt2|Chst14|B3gat2|Chst15|Csgalnact1|Ust|Chsy1|Chpf2|B3galt6|Chst3	Xylt2|Chst15|Csgalnact1|Chsy1|B3gat2|Ust|B3galt6|Chst14|Chst3|Chpf|Chpf2	-2.3255	-1.0989
KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_LACTO_AND_NEOLACTO_SERIES	52.2	52.2	0.480661555689551	0.825937040305972	B3gnt2|St3gal6|B4galt4|Abo|Gcnt2|Fut9|B4gat1|St8sia1|B3gnt3|B3galt2|Fut2|Fut7	B3gnt2|Fut9|B3gnt3|St8sia1|Abo|B4gat1|Fut2|Fut7|St3gal6|B4galt4|B3galt2|Gcnt2	2.1262	-0.7632
KEGG_GLYCOSYLPHOSPHATIDYLINOSITOL_GPI_ANCHOR_BIOSYNTHESIS	40.0	40.0	0.480661555689551	0.866507981569235	Pigq|Pigl|Pigc|Pigm|Pigx|Pigb|Pgap1|Pigo|Pigf|Gpld1	Gpld1|Pigb|Pigc|Pigx|Pgap1|Pigf|Pigq|Pigo|Pigm|Pigl	-2.2117	0.6249
KEGG_GNRH_SIGNALING_PATHWAY	29.9	29.9	0.839292761859657	0.825937040305972	Pla2g4a|Map3k3|Nras|Pla2g4b|Prkaca|Src|Cacna1s|Cacna1f|Gna11|Ptk2b|Mapk9|Adcy2|Mapk1|Lhb|Cacna1c|Gnrh1|Pla2g1b|Camk2a|Map3k4|Mapk3|Elk1|Mapk11|Pla2g3|Camk2g|Pla2g12a|Mapk10|Mapk8|Sos2|Map3k1	Prkaca|Mapk9|Nras|Map3k4|Ptk2b|Map3k3|Elk1|Pla2g4b|Gnrh1|Sos2|Mapk1|Cacna1f|Mapk8|Pla2g3|Cacna1s|Adcy2|Gna11|Lhb|Src|Pla2g4a|Pla2g1b|Cacna1c|Map3k1|Camk2a|Camk2g|Mapk10|Pla2g12a|Mapk11|Mapk3	0.4968	0.7316
KEGG_GRAFT_VERSUS_HOST_DISEASE	29.4	29.4	0.807765314926661	0.0744297719087635	H2-T23|Tnf|Il1a|Kir3dl1|Klrc1|H2-M2|H2-Q10|Il2|H2-Q1|Gm8909	Tnf|Kir3dl1|Il1a|Klrc1|H2-Q1|H2-M2|H2-T23|Il2|H2-Q10|Gm8909	0.6712	-4.0216
KEGG_HEDGEHOG_SIGNALING_PATHWAY	32.1	32.1	0.807765314926661	0.259474540804464	Csnk1g2|Wnt1|Prkaca|Bmp2|Sufu|Wnt5a|Stk36|Wnt4|Wnt9b|Gli2|Gas1|Bmp7|Wnt7a|Csnk1g1|Wnt11|Rab23|Gsk3b	Prkaca|Bmp7|Rab23|Gas1|Wnt9b|Csnk1g1|Stk36|Gli2|Wnt5a|Wnt7a|Sufu|Wnt1|Bmp2|Wnt4|Wnt11|Csnk1g2|Gsk3b	-0.6314	3.0545
KEGG_HEMATOPOIETIC_CELL_LINEAGE	38.3	38.3	0.824538571876395	0.773289183222958	Cd59b|Cd3e|Thpo|Csf1|Il5ra|Itga4|Itga1|Tnf|Cd7|Il1a|Flt3|Epo|Il4|Cd55|Il3|Il1r2|Il4ra|Cd5|Gp5|Csf3r|Kit|Cd38|Il11ra1|Epor|Kitl|Itgb3|Il7|Itga2|Itga5|Il11|Itga6	Cd59b|Csf3r|Il5ra|Cd5|Il4ra|Epo|Cd7|Il7|Flt3|Cd38|Tnf|Cd55|Il11ra1|Kit|Il1r2|Kitl|Thpo|Itga2|Il4|Itga4|Il1a|Csf1|Il3|Itga6|Gp5|Itga1|Cd3e|Epor|Itga5|Itgb3|Il11	-0.5654	-0.958
KEGG_HUNTINGTONS_DISEASE	31.8	31.8	0.827826678572947	0.963106796116505	Tfam|Uqcr11|Ift57|Dnah3|Polr2h|Ep300|Ndufa8|Ndufa6|Ndufs5|Uqcrq|Ndufv1|Polr2i|Dnai1|Dnah1|Nrf1|Ndufb2|Polr2d|Ndufa9|Ndufa5|mt-Atp6|Atp5j|Cltb|Cyc1|Taf4b|Atp5g2|Uqcrc2|Creb3|mt-Co1|Ndufc2|Ndufs3|Dnal4|Cox6b2|Atp5g3|Tbpl2|Polr2g|Cox7c|Ndufb1|Ndufv2|Sod2|Pparg|Polr2k|Vdac1|Dctn4|Ndufs8|Sdhc|Cox8a|Ndufb8|Rcor1|Dctn1|Cox7b|Creb3l1|Ndufb4|Cox4i2|Casp8|Cox4i1	Vdac1|mt-Co1|Creb3l1|mt-Atp6|Ndufa6|Dnah1|Cltb|Ndufs3|Sod2|Ndufa8|Polr2d|Ndufv2|Cox8a|Cyc1|Uqcr11|Ift57|Polr2g|Atp5j|Ndufs5|Dnai1|Cox6b2|Ndufc2|Tfam|Ndufs8|Ndufa9|Ndufb2|Cox7c|Ndufb1|Tbpl2|Cox7b|Uqcrc2|Atp5g2|Ndufv1|Polr2h|Dnah3|Nrf1|Ep300|Taf4b|Dnal4|Uqcrq|Rcor1|Dctn4|Cox4i1|Ndufa5|Creb3|Ndufb4|Pparg|Atp5g3|Ndufb8|Polr2k|Cox4i2|Sdhc|Casp8|Dctn1|Polr2i	-0.5005	0.1415
KEGG_HYPERTROPHIC_CARDIOMYOPATHY_HCM	36.1	36.1	0.753656220322887	0.609571191660744	Cacnb2|Prkaa2|Cacnb3|Itga4|Tnni3|Itga1|Cacna1s|Tnf|Cacna1f|Myh7|Dmd|Itgb4|Prkag2|Tpm2|Lmna|Cacna1c|Tpm3|Cacng1|Itgb1|Prkag3|Cacnb1|Actg1|Dag1|Igf1|Itgb3|Cacnb4|Itga2|Cacna2d4|Itga5|Itga6	Cacnb1|Cacnb2|Prkag2|Tpm3|Tnni3|Lmna|Igf1|Tpm2|Cacna1f|Cacnb3|Tnf|Myh7|Itgb4|Cacna1s|Itga2|Prkaa2|Itga4|Cacna2d4|Prkag3|Actg1|Cacna1c|Dag1|Cacng1|Itga6|Itga1|Dmd|Itga5|Itgb3|Cacnb4|Itgb1	-1.0729	-1.6806
KEGG_INOSITOL_PHOSPHATE_METABOLISM	29.6	29.6	0.789644685883607	0.652601969057665	Pik3cb|Pik3c3|Cdipt|Inpp5e|Plcg2|Impa1|Pip4k2b|Plcd4|Pikfyve|Synj2|Impa2|Plce1|Pip5k1a|Inpp5j|Inpp4a|Aldh6a1	Inpp5j|Synj2|Pik3c3|Pik3cb|Cdipt|Plcd4|Pikfyve|Impa2|Plcg2|Impa1|Plce1|Pip5k1a|Inpp4a|Inpp5e|Aldh6a1|Pip4k2b	-0.8353	-1.6761
KEGG_INSULIN_SIGNALING_PATHWAY	37.0	37.0	0.613921568627451	0.699177417340257	Pik3r5|Pik3cb|Prkaa2|Nras|Prkaca|Sorbs1|Mtor|Prkci|Sh2b2|Ikbkb|Rapgef1|Fbp2|Prkar1a|Mapk9|Fasn|Ppp1r3b|Akt3|Socs3|Pklr|Eif4e2|Mapk1|Pck1|Prkag2|Trip10|Foxo1|Hk1|Phka1|Hk2|Pde3a|G6pc|Socs1|Rps6kb1|Shc1|Mapk3|Acacb|Ppp1cc|Elk1|Ins2|Prkag3|Irs4|Mapk10|Mapk8|Prkar1b|Sos2|Cbl|Phkb|Tsc1|Ppp1cb|Gsk3b|Prkar2a	Prkaca|Acacb|Ppp1cc|Mapk9|Cbl|Fasn|Nras|Pklr|Elk1|Eif4e2|Prkag2|Socs1|G6pc|Hk1|Ikbkb|Pik3cb|Sos2|Mapk1|Irs4|Foxo1|Shc1|Pde3a|Akt3|Pik3r5|Mapk8|Hk2|Prkaa2|Prkar1b|Socs3|Prkci|Rapgef1|Prkag3|Prkar1a|Sorbs1|Phkb|Trip10|Tsc1|Fbp2|Phka1|Ins2|Ppp1r3b|Sh2b2|Rps6kb1|Ppp1cb|Mtor|Mapk10|Mapk3|Pck1|Gsk3b|Prkar2a	-1.6767	1.1933
KEGG_INTESTINAL_IMMUNE_NETWORK_FOR_IGA_PRODUCTION	28.6	28.6	0.746828225231646	0.546377893950709	Il15|Itga4|Tnfrsf13c|Ltbr|Cxcl12|Tnfsf13|Il4|Il10|Il15ra|Il2|Map3k14|Cd40lg	Il15ra|Ltbr|Tnfsf13|Tnfrsf13c|Il15|Il4|Itga4|Map3k14|Il10|Il2|Cd40lg|Cxcl12	1.2237	-2.0488
KEGG_JAK_STAT_SIGNALING_PATHWAY	37.8	37.8	0.859231134314191	0.480671906966728	Il2rb|Ptpn6|Pik3r5|Ifna12|Il15|Ifna5|Pik3cb|Il5ra|Ep300|Ifna11|Ifnk|Ccnd3|Spred2|Stat5b|Ccnd2|Il9|Akt3|Socs3|Cntfr|Epo|Ifnar2|Il4|Il10|Il22ra1|Lif|Ifnb1|Stat4|Il15ra|Il3|Il4ra|Spry1|Ifna2|Ifna15|Il12b|Csf3r|Ptpn11|Ifna4|Il2|Il22ra2|Spry4|Socs1|Lepr|Il11ra1|Il10rb|Epor|Spry2|Stat2|Stat1|Prl|Sos2|Cbl|Il13ra1|Ifnlr1|Il7|Il24|Il11	Il2rb|Il15ra|Spry4|Csf3r|Il5ra|Cbl|Ccnd2|Il12b|Il4ra|Il10rb|Ifna12|Socs1|Il22ra1|Ifna15|Epo|Stat5b|Ptpn11|Spred2|Ifnb1|Pik3cb|Sos2|Il24|Ptpn6|Lepr|Ifna5|Ifnlr1|Ccnd3|Akt3|Spry1|Spry2|Il7|Ifnar2|Il9|Lif|Pik3r5|Il11ra1|Il15|Il4|Ifna2|Socs3|Ifna4|Stat4|Stat2|Ep300|Stat1|Ifnk|Il3|Ifna11|Il10|Epor|Il11|Il2|Il22ra2|Prl|Cntfr|Il13ra1	0.4182	2.2933
KEGG_LEISHMANIA_INFECTION	34.4	34.4	0.480661555689551	0.550110909457552	Ptpn6|Itgb2|Fcgr2b|Itga4|Nfkbia|Ncf1|Tnf|Cyba|Traf6|Il1a|Mapk1|Il4|Il10|Rela|Il12b|Fos|Itgb1|Mapk3|Elk1|Mapk11|Ncf4|Stat1	Il12b|Elk1|Rela|Mapk1|Ptpn6|Itgb2|Ncf4|Nfkbia|Tnf|Il4|Itga4|Fos|Traf6|Ncf1|Il1a|Stat1|Cyba|Fcgr2b|Il10|Mapk11|Mapk3|Itgb1	2.3551	-1.9234
KEGG_LEUKOCYTE_TRANSENDOTHELIAL_MIGRATION	36.0	36.0	0.56481907978914	0.541035821807234	Pik3r5|Pik3cb|Icam1|Ctnna2|Itgb2|Ptk2|Itga4|Ncf1|Vcam1|Gnai1|Pecam1|Cyba|Rap1a|Plcg2|Ptk2b|Cldn9|Sipa1|Rapgef3|Nox3|Cxcl12|Mylpf|Rap1b|Msn|Cldn4|F11r|Cldn23|Ptpn11|Actn3|Ctnnd1|Itgb1|Rock2|Ocln|Mapk11|Gnai2|Ctnna3|Ncf4|Actg1|Rock1|Esam|Cldn16|Cldn3	Gnai1|Cldn4|Ptk2b|Sipa1|Ptpn11|Pik3cb|Icam1|Itgb2|Cldn9|F11r|Rap1a|Ncf4|Rock2|Vcam1|Pik3r5|Cldn23|Pecam1|Esam|Nox3|Gnai2|Itga4|Rapgef3|Rap1b|Ncf1|Ctnna2|Plcg2|Actg1|Mylpf|Ctnnd1|Msn|Ptk2|Cyba|Cldn16|Rock1|Actn3|Ctnna3|Ocln|Mapk11|Cldn3|Itgb1|Cxcl12	1.6819	-2.1055
KEGG_LONG_TERM_DEPRESSION	33.3	33.3	0.861111111111111	0.963106796116505	Gucy1a2|Pla2g4a|Nras|Pla2g4b|Gnai1|Gna11|Crhr1|Gria1|Mapk1|Prkg1|Crh|Igf1r|Pla2g1b|Ppp2cb|Mapk3|Gnai2|Pla2g3|Pla2g12a|Gria2|Igf1|Cacna1a|Ppp2ca|Gnaz	Gucy1a2|Gnai1|Nras|Pla2g4b|Crh|Prkg1|Ppp2ca|Mapk1|Gria2|Igf1|Pla2g3|Gna11|Gnai2|Cacna1a|Gria1|Pla2g4a|Gnaz|Pla2g1b|Crhr1|Pla2g12a|Igf1r|Mapk3|Ppp2cb	-0.3882	0.1431
KEGG_LONG_TERM_POTENTIATION	32.4	32.4	0.673684210526316	0.842913294797688	Rps6ka1|Ppp3r2|Ppp1r1a|Nras|Prkaca|Ep300|Grin2a|Rps6ka2|Rap1a|Gria1|Rapgef3|Mapk1|Rap1b|Cacna1c|Camk2a|Mapk3|Ppp1cc|Camk2g|Grin2d|Gria2|Rps6ka3|Ppp1cb	Prkaca|Rps6ka1|Ppp1cc|Rps6ka2|Nras|Rps6ka3|Mapk1|Rap1a|Grin2a|Gria2|Gria1|Rapgef3|Rap1b|Grin2d|Ppp1r1a|Cacna1c|Ep300|Camk2a|Camk2g|Ppp1cb|Mapk3|Ppp3r2	1.4411	0.7005
KEGG_LYSINE_DEGRADATION	36.4	36.4	0.480661555689551	0.11725768321513	Kmt5c|Aldh9a1|Ehhadh|Suv39h1|Setdb2|Ash1l|Setdb1|Plod2|Aldh1b1|Ehmt2|Hadha|Setd1b|Aass|Setmar|Ogdhl|Setd7	Ehhadh|Kmt5c|Setdb1|Setd1b|Setd7|Ash1l|Setdb2|Aldh1b1|Ehmt2|Ogdhl|Suv39h1|Setmar|Hadha|Aass|Plod2|Aldh9a1	-2.1225	-3.4246
